Index,4ES_1,4ES_2,4ES_3,4ES_4,4PF_1,4PF_2,4PF_3,4PF_4
328,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
329,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
330,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798,2509.798
331,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798
332,2509.798,2509.798,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798
333,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
334,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798,2529.406
335,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406,2529.406
336,2509.798,2529.406,2509.798,2509.798,2509.798,2509.798,2509.798,2509.798
337,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798
338,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798
339,2509.798,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798,2509.798
340,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798,2509.798
341,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798,2529.406
342,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
343,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
344,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
345,2509.798,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798,2529.406
346,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
347,2509.798,2529.406,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798
348,2509.798,2529.406,2529.406,2529.406,2549.014,2529.406,2509.798,2509.798
349,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
350,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
351,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
352,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406
353,2529.406,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798
354,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798
355,2509.798,2509.798,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798
356,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
357,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
358,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
359,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406
360,2529.406,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406
361,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406,2529.406
362,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
363,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798
364,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
365,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2529.406,2509.798
366,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798,2529.406
367,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
368,2529.406,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406
369,2509.798,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
370,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798,2509.798
371,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798,2509.798
372,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
373,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406
374,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
375,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
376,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
377,2509.798,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798,2529.406
378,2529.406,2529.406,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798
379,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798,2529.406,2509.798
380,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
381,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
382,2509.798,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798
383,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798,2509.798,2509.798
384,2509.798,2509.798,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798
385,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
386,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
387,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2529.406
388,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
389,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
390,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
391,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
392,2509.798,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798
393,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798,2529.406
394,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
395,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
396,2529.406,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406
397,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798
398,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
399,2509.798,2509.798,2529.406,2509.798,2509.798,2529.406,2509.798,2509.798
400,2509.798,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798
401,2509.798,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
402,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
403,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798
404,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2529.406
405,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2529.406
406,2509.798,2509.798,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798
407,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
408,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
409,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2509.798
410,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798,2529.406
411,2509.798,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798
412,2529.406,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
413,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798,2509.798
414,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798
415,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798,2509.798
416,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
417,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
418,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
419,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798
420,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798,2529.406
421,2509.798,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798,2509.798
422,2509.798,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798
423,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
424,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
425,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
426,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798
427,2509.798,2509.798,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798
428,2529.406,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
429,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
430,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
431,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798,2529.406
432,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798
433,2529.406,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406
434,2509.798,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406
435,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
436,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798
437,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798
438,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2509.798
439,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406
440,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
441,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406
442,2509.798,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798,2529.406
443,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798,2529.406
444,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2529.406,2509.798
445,2509.798,2529.406,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798
446,2529.406,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406
447,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
448,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
449,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798
450,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798
451,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798
452,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
453,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798
454,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798
455,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
456,2529.406,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
457,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
458,2509.798,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798,2509.798
459,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798
460,2509.798,2529.406,2509.798,2509.798,2509.798,2509.798,2509.798,2509.798
461,2529.406,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
462,2529.406,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
463,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798
464,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
465,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798,2509.798
466,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798
467,2529.406,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
468,2529.406,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
469,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
470,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798
471,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2509.798,2509.798
472,2529.406,2509.798,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798
473,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
474,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
475,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
476,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
477,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798,2529.406
478,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798,2509.798
479,2509.798,2529.406,2509.798,2509.798,2509.798,2529.406,2509.798,2529.406
480,2529.406,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798
481,2509.798,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
482,2529.406,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406
483,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798,2509.798
484,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406
485,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798
486,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
487,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
488,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
489,2529.406,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
490,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798
491,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406
492,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
493,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
494,2509.798,2509.798,2529.406,2509.798,2509.798,2509.798,2509.798,2509.798
495,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
496,2529.406,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798
497,2529.406,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
498,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798,2529.406
499,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798,2509.798
500,2509.798,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798
501,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798,2529.406,2529.406
502,2529.406,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
503,2529.406,2509.798,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798
504,2529.406,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
505,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798,2529.406
506,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798,2509.798
507,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406,2529.406
508,2529.406,2529.406,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798
509,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
510,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798
511,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798
512,2509.798,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406,2529.406
513,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798,2509.798
514,2509.798,2529.406,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798
515,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
516,2529.406,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798
517,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2509.798
518,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798,2509.798
519,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
520,2509.798,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798
521,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
522,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
523,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798
524,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798
525,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798,2529.406
526,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
527,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798
528,2529.406,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
529,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
530,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
531,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406,2509.798
532,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798
533,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798
534,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
535,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
536,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798
537,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406
538,2509.798,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406,2509.798
539,2529.406,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2509.798
540,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
541,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
542,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
543,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2529.406
544,2529.406,2509.798,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798
545,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798
546,2529.406,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
547,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406
548,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798
549,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798,2529.406
550,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798
551,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
552,2529.406,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798
553,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
554,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
555,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798
556,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798,2529.406
557,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406,2529.406
558,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798,2529.406
559,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
560,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
561,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798
562,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798
563,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
564,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
565,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
566,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
567,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
568,2529.406,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
569,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798,2509.798
570,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798,2509.798
571,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798
572,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
573,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
574,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798
575,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406
576,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2529.406,2529.406
577,2509.798,2529.406,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798
578,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798
579,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
580,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
581,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
582,2529.406,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406
583,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
584,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
585,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798
586,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
