Index,Time,4ES_1,Time,4ES_2,Time,4ES_3,Time,4ES_4,Time,4PF_1,Time,4PF_2,Time,4PF_3,Time,4PF_4
1477,166.795,705.881,166.795,4333.324,166.795,725.489,166.795,4333.324,166.795,4294.108,166.795,745.096,166.795,4294.108,166.795,725.489
1478,166.813,705.881,166.813,4313.716,166.813,725.489,166.813,4313.716,166.813,4294.108,166.813,745.096,166.813,4294.108,166.813,725.489
1479,166.832,705.881,166.832,4313.716,166.832,725.489,166.832,4313.716,166.832,4313.716,166.832,725.489,166.832,4294.108,166.832,745.096
1480,166.85,705.881,166.85,4333.324,166.85,725.489,166.85,4313.716,166.85,4313.716,166.85,745.096,166.85,4313.716,166.85,745.096
1481,166.869,725.489,166.869,4333.324,166.869,725.489,166.869,4333.324,166.869,4313.716,166.869,725.489,166.869,4294.108,166.869,725.489
1482,166.887,725.489,166.887,4313.716,166.887,725.489,166.887,4313.716,166.887,4313.716,166.887,725.489,166.887,4294.108,166.887,745.096
1483,166.906,705.881,166.906,4333.324,166.906,725.489,166.906,4313.716,166.906,4313.716,166.906,725.489,166.906,4294.108,166.906,725.489
1484,166.924,705.881,166.924,4313.716,166.924,725.489,166.924,4313.716,166.924,4313.716,166.924,745.096,166.924,4294.108,166.924,725.489
1485,166.943,725.489,166.943,4313.716,166.943,725.489,166.943,4313.716,166.943,4313.716,166.943,725.489,166.943,4294.108,166.943,745.096
1486,166.961,725.489,166.961,4333.324,166.961,705.881,166.961,4313.716,166.961,4313.716,166.961,745.096,166.961,4294.108,166.961,725.489
1487,166.979,725.489,166.979,4313.716,166.979,705.881,166.979,4313.716,166.979,4294.108,166.979,745.096,166.979,4294.108,166.979,745.096
1488,166.998,705.881,166.998,4333.324,166.998,725.489,166.998,4313.716,166.998,4313.716,166.998,725.489,166.998,4294.108,166.998,725.489
1489,167.016,725.489,167.016,4313.716,167.016,725.489,167.016,4313.716,167.016,4313.716,167.016,745.096,167.016,4294.108,167.016,725.489
1490,167.035,725.489,167.035,4313.716,167.035,725.489,167.035,4313.716,167.035,4313.716,167.035,745.096,167.035,4294.108,167.035,725.489
1491,167.053,705.881,167.053,4313.716,167.053,725.489,167.053,4313.716,167.053,4313.716,167.053,745.096,167.053,4294.108,167.053,745.096
1492,167.072,705.881,167.072,4313.716,167.072,705.881,167.072,4313.716,167.072,4313.716,167.072,745.096,167.072,4294.108,167.072,725.489
1493,167.09,705.881,167.09,4313.716,167.09,725.489,167.09,4313.716,167.09,4313.716,167.09,745.096,167.09,4294.108,167.09,725.489
1494,167.108,705.881,167.108,4313.716,167.108,705.881,167.108,4313.716,167.108,4313.716,167.108,725.489,167.108,4294.108,167.108,725.489
1495,167.127,705.881,167.127,4313.716,167.127,705.881,167.127,4313.716,167.127,4313.716,167.127,745.096,167.127,4294.108,167.127,745.096
1496,167.145,705.881,167.145,4313.716,167.145,725.489,167.145,4333.324,167.145,4313.716,167.145,725.489,167.145,4294.108,167.145,725.489
1497,167.164,705.881,167.164,4313.716,167.164,725.489,167.164,4313.716,167.164,4313.716,167.164,725.489,167.164,4294.108,167.164,725.489
1498,167.182,705.881,167.182,4313.716,167.182,705.881,167.182,4313.716,167.182,4313.716,167.182,745.096,167.182,4294.108,167.182,725.489
1499,167.201,705.881,167.201,4313.716,167.201,725.489,167.201,4313.716,167.201,4313.716,167.201,725.489,167.201,4294.108,167.201,725.489
1500,167.219,705.881,167.219,4313.716,167.219,725.489,167.219,4313.716,167.219,4313.716,167.219,745.096,167.219,4294.108,167.219,725.489
1501,167.237,705.881,167.237,4313.716,167.237,725.489,167.237,4313.716,167.237,4313.716,167.237,745.096,167.237,4274.5,167.237,745.096
1502,167.256,705.881,167.256,4333.324,167.256,725.489,167.256,4333.324,167.256,4313.716,167.256,725.489,167.256,4294.108,167.256,725.489
1503,167.274,705.881,167.274,4313.716,167.274,725.489,167.274,4313.716,167.274,4313.716,167.274,745.096,167.274,4294.108,167.274,725.489
1504,167.293,725.489,167.293,4313.716,167.293,725.489,167.293,4313.716,167.293,4313.716,167.293,745.096,167.293,4294.108,167.293,745.096
1505,167.311,725.489,167.311,4333.324,167.311,705.881,167.311,4313.716,167.311,4313.716,167.311,725.489,167.311,4294.108,167.311,725.489
1506,167.33,705.881,167.33,4333.324,167.33,725.489,167.33,4313.716,167.33,4313.716,167.33,725.489,167.33,4294.108,167.33,725.489
1507,167.348,705.881,167.348,4313.716,167.348,725.489,167.348,4313.716,167.348,4313.716,167.348,745.096,167.348,4294.108,167.348,725.489
1508,167.366,725.489,167.366,4313.716,167.366,725.489,167.366,4313.716,167.366,4313.716,167.366,725.489,167.366,4294.108,167.366,725.489
1509,167.385,705.881,167.385,4313.716,167.385,725.489,167.385,4313.716,167.385,4313.716,167.385,705.881,167.385,4294.108,167.385,725.489
1510,167.403,705.881,167.403,4333.324,167.403,725.489,167.403,4313.716,167.403,4313.716,167.403,745.096,167.403,4294.108,167.403,725.489
1511,167.422,705.881,167.422,4313.716,167.422,725.489,167.422,4313.716,167.422,4313.716,167.422,745.096,167.422,4294.108,167.422,745.096
1512,167.44,705.881,167.44,4313.716,167.44,725.489,167.44,4313.716,167.44,4313.716,167.44,745.096,167.44,4294.108,167.44,725.489
1513,167.459,725.489,167.459,4313.716,167.459,725.489,167.459,4313.716,167.459,4313.716,167.459,745.096,167.459,4294.108,167.459,725.489
1514,167.477,725.489,167.477,4313.716,167.477,725.489,167.477,4313.716,167.477,4313.716,167.477,745.096,167.477,4294.108,167.477,725.489
1515,167.495,705.881,167.495,4313.716,167.495,725.489,167.495,4313.716,167.495,4313.716,167.495,745.096,167.495,4294.108,167.495,745.096
1516,167.514,705.881,167.514,4313.716,167.514,725.489,167.514,4313.716,167.514,4313.716,167.514,745.096,167.514,4294.108,167.514,725.489
1517,167.532,705.881,167.532,4313.716,167.532,705.881,167.532,4313.716,167.532,4294.108,167.532,745.096,167.532,4294.108,167.532,725.489
1518,167.551,705.881,167.551,4313.716,167.551,705.881,167.551,4313.716,167.551,4313.716,167.551,745.096,167.551,4294.108,167.551,745.096
1519,167.569,725.489,167.569,4313.716,167.569,725.489,167.569,4313.716,167.569,4313.716,167.569,725.489,167.569,4313.716,167.569,745.096
1520,167.588,705.881,167.588,4313.716,167.588,705.881,167.588,4313.716,167.588,4313.716,167.588,725.489,167.588,4294.108,167.588,725.489
1521,167.606,921.567,167.606,4039.207,167.606,1039.213,167.606,3980.383,167.606,4313.716,167.606,745.096,167.606,4294.108,167.606,745.096
1522,167.624,1078.429,167.624,3960.775,167.624,1078.429,167.624,3960.775,167.624,4294.108,167.624,784.312,167.624,4254.893,167.624,784.312
1523,167.643,1078.429,167.643,3960.775,167.643,1078.429,167.643,3960.775,167.643,4235.285,167.643,843.135,167.643,4196.069,167.643,843.135
1524,167.661,1078.429,167.661,3960.775,167.661,1078.429,167.661,3960.775,167.661,4156.854,167.661,921.567,167.661,4098.03,167.661,941.174
1525,167.68,1078.429,167.68,3960.775,167.68,1078.429,167.68,3960.775,167.68,4058.814,167.68,1019.606,167.68,4019.599,167.68,1019.606
1526,167.698,1078.429,167.698,3960.775,167.698,1078.429,167.698,3960.775,167.698,3980.383,167.698,1078.429,167.698,3960.775,167.698,1058.821
1527,167.717,1078.429,167.717,3960.775,167.717,1078.429,167.717,3960.775,167.717,3941.168,167.717,1098.037,167.717,3921.56,167.717,1098.037
1528,167.735,1078.429,167.735,3960.775,167.735,1078.429,167.735,3960.775,167.735,3941.168,167.735,1078.429,167.735,3941.168,167.735,1098.037
1529,167.754,1078.429,167.754,3960.775,167.754,1098.037,167.754,3960.775,167.754,3960.775,167.754,1098.037,167.754,3941.168,167.754,1078.429
1530,167.772,1058.821,167.772,3980.383,167.772,1098.037,167.772,3960.775,167.772,3960.775,167.772,1098.037,167.772,3941.168,167.772,1078.429
1531,167.79,1078.429,167.79,3960.775,167.79,1078.429,167.79,3960.775,167.79,3960.775,167.79,1078.429,167.79,3941.168,167.79,1078.429
1532,167.809,1078.429,167.809,3960.775,167.809,1078.429,167.809,3960.775,167.809,3960.775,167.809,1098.037,167.809,3941.168,167.809,1078.429
1533,167.827,1058.821,167.827,3960.775,167.827,1078.429,167.827,3960.775,167.827,3960.775,167.827,1098.037,167.827,3921.56,167.827,1098.037
1534,167.846,1078.429,167.846,3960.775,167.846,1078.429,167.846,3960.775,167.846,3960.775,167.846,1098.037,167.846,3941.168,167.846,1098.037
1535,167.864,1078.429,167.864,3960.775,167.864,1098.037,167.864,3960.775,167.864,3960.775,167.864,1078.429,167.864,3941.168,167.864,1078.429
1536,167.883,1058.821,167.883,3960.775,167.883,1078.429,167.883,3960.775,167.883,3960.775,167.883,1098.037,167.883,3941.168,167.883,1078.429
1537,167.901,1078.429,167.901,3960.775,167.901,1078.429,167.901,3960.775,167.901,3960.775,167.901,1098.037,167.901,3941.168,167.901,1098.037
1538,167.919,1078.429,167.919,3960.775,167.919,1098.037,167.919,3960.775,167.919,3960.775,167.919,1078.429,167.919,3941.168,167.919,1098.037
1539,167.938,1078.429,167.938,3960.775,167.938,1098.037,167.938,3960.775,167.938,3960.775,167.938,1078.429,167.938,3941.168,167.938,1098.037
1540,167.956,1078.429,167.956,3960.775,167.956,1078.429,167.956,3960.775,167.956,3960.775,167.956,1078.429,167.956,3941.168,167.956,1098.037
1541,167.975,1078.429,167.975,3960.775,167.975,1078.429,167.975,3960.775,167.975,3960.775,167.975,1098.037,167.975,3941.168,167.975,1078.429
1542,167.993,1078.429,167.993,3960.775,167.993,1078.429,167.993,3960.775,167.993,3960.775,167.993,1078.429,167.993,3941.168,167.993,1078.429
1543,168.012,1058.821,168.012,3960.775,168.012,1078.429,168.012,3960.775,168.012,3941.168,168.012,1078.429,168.012,3941.168,168.012,1098.037
1544,168.03,1078.429,168.03,3960.775,168.03,1078.429,168.03,3960.775,168.03,3960.775,168.03,1098.037,168.03,3960.775,168.03,1078.429
1545,168.048,1078.429,168.048,3960.775,168.048,1078.429,168.048,3960.775,168.048,3960.775,168.048,1098.037,168.048,3941.168,168.048,1098.037
1546,168.067,1078.429,168.067,3960.775,168.067,1078.429,168.067,3941.168,168.067,3960.775,168.067,1098.037,168.067,3941.168,168.067,1078.429
1547,168.085,1078.429,168.085,3960.775,168.085,1078.429,168.085,3960.775,168.085,3960.775,168.085,1098.037,168.085,3941.168,168.085,1098.037
1548,168.104,1078.429,168.104,3960.775,168.104,1078.429,168.104,3960.775,168.104,3960.775,168.104,1098.037,168.104,3941.168,168.104,1098.037
1549,168.122,1078.429,168.122,3980.383,168.122,1078.429,168.122,3960.775,168.122,3941.168,168.122,1098.037,168.122,3941.168,168.122,1078.429
1550,168.141,1078.429,168.141,3960.775,168.141,1078.429,168.141,3960.775,168.141,3941.168,168.141,1078.429,168.141,3941.168,168.141,1098.037
1551,168.159,1078.429,168.159,3960.775,168.159,1078.429,168.159,3960.775,168.159,3941.168,168.159,1098.037,168.159,3941.168,168.159,1078.429
1552,168.177,1078.429,168.177,3960.775,168.177,1078.429,168.177,3960.775,168.177,3960.775,168.177,1078.429,168.177,3960.775,168.177,1078.429
1553,168.196,1058.821,168.196,3960.775,168.196,1078.429,168.196,3960.775,168.196,3941.168,168.196,1098.037,168.196,3941.168,168.196,1078.429
1554,168.214,1078.429,168.214,3960.775,168.214,1078.429,168.214,3960.775,168.214,3960.775,168.214,1098.037,168.214,3941.168,168.214,1098.037
1555,168.233,1078.429,168.233,3960.775,168.233,1078.429,168.233,3960.775,168.233,3960.775,168.233,1098.037,168.233,3960.775,168.233,1078.429
1556,168.251,1078.429,168.251,3960.775,168.251,1078.429,168.251,3960.775,168.251,3960.775,168.251,1098.037,168.251,3941.168,168.251,1098.037
1557,168.27,1078.429,168.27,3960.775,168.27,1078.429,168.27,3960.775,168.27,3960.775,168.27,1098.037,168.27,3941.168,168.27,1078.429
1558,168.288,1078.429,168.288,3960.775,168.288,1078.429,168.288,3960.775,168.288,3960.775,168.288,1098.037,168.288,3941.168,168.288,1078.429
1559,168.306,1078.429,168.306,3960.775,168.306,1078.429,168.306,3960.775,168.306,3960.775,168.306,1098.037,168.306,3941.168,168.306,1078.429
1560,168.325,1078.429,168.325,3960.775,168.325,1078.429,168.325,3960.775,168.325,3960.775,168.325,1078.429,168.325,3941.168,168.325,1098.037
1561,168.343,1078.429,168.343,3960.775,168.343,1078.429,168.343,3960.775,168.343,3960.775,168.343,1098.037,168.343,3941.168,168.343,1078.429
1562,168.362,1058.821,168.362,3960.775,168.362,1078.429,168.362,3960.775,168.362,3960.775,168.362,1098.037,168.362,3941.168,168.362,1098.037
1563,168.38,1078.429,168.38,3960.775,168.38,1098.037,168.38,3960.775,168.38,3960.775,168.38,1098.037,168.38,3941.168,168.38,1078.429
1564,168.399,1078.429,168.399,3960.775,168.399,1058.821,168.399,3960.775,168.399,3960.775,168.399,1078.429,168.399,3941.168,168.399,1078.429
1565,168.417,1058.821,168.417,3960.775,168.417,1078.429,168.417,3960.775,168.417,3960.775,168.417,1098.037,168.417,3941.168,168.417,1078.429
1566,168.436,1078.429,168.436,3960.775,168.436,1078.429,168.436,3960.775,168.436,3960.775,168.436,1098.037,168.436,3941.168,168.436,1078.429
1567,168.454,1078.429,168.454,3941.168,168.454,1078.429,168.454,3960.775,168.454,3960.775,168.454,1078.429,168.454,3941.168,168.454,1078.429
1568,168.472,1078.429,168.472,3960.775,168.472,1078.429,168.472,3960.775,168.472,3960.775,168.472,1078.429,168.472,3941.168,168.472,1078.429
1569,168.491,1078.429,168.491,3960.775,168.491,1078.429,168.491,3960.775,168.491,3960.775,168.491,1098.037,168.491,3941.168,168.491,1078.429
1570,168.509,1078.429,168.509,3960.775,168.509,1098.037,168.509,3960.775,168.509,3960.775,168.509,1078.429,168.509,3941.168,168.509,1078.429
1571,168.528,1078.429,168.528,3960.775,168.528,1098.037,168.528,3941.168,168.528,3960.775,168.528,1078.429,168.528,3960.775,168.528,1098.037
1572,168.546,1078.429,168.546,3960.775,168.546,1078.429,168.546,3960.775,168.546,3960.775,168.546,1098.037,168.546,3941.168,168.546,1078.429
1573,168.565,1058.821,168.565,3960.775,168.565,1098.037,168.565,3960.775,168.565,3960.775,168.565,1078.429,168.565,3941.168,168.565,1078.429
1574,168.583,1078.429,168.583,3960.775,168.583,1078.429,168.583,3960.775,168.583,3960.775,168.583,1098.037,168.583,3941.168,168.583,1078.429
1575,168.601,1078.429,168.601,3843.129,168.601,1333.33,168.601,3666.658,168.601,3960.775,168.601,1098.037,168.601,3941.168,168.601,1098.037
1576,168.62,1431.369,168.62,3607.835,168.62,1450.977,168.62,3607.835,168.62,3941.168,168.62,1117.645,168.62,3901.952,168.62,1137.252
1577,168.638,1431.369,168.638,3607.835,168.638,1450.977,168.638,3588.227,168.638,3882.344,168.638,1156.86,168.638,3862.737,168.638,1176.468
1578,168.657,1431.369,168.657,3607.835,168.657,1450.977,168.657,3588.227,168.657,3823.521,168.657,1235.291,168.657,3784.305,168.657,1254.899
1579,168.675,1431.369,168.675,3607.835,168.675,1450.977,168.675,3588.227,168.675,3725.482,168.675,1333.33,168.675,3666.658,168.675,1352.938
1580,168.694,1431.369,168.694,3607.835,168.694,1450.977,168.694,3588.227,168.694,3647.051,168.694,1392.154,168.694,3607.835,168.694,1411.762
1581,168.712,1431.369,168.712,3607.835,168.712,1431.369,168.712,3607.835,168.712,3588.227,168.712,1450.977,168.712,3588.227,168.712,1450.977
1582,168.73,1431.369,168.73,3607.835,168.73,1450.977,168.73,3588.227,168.73,3588.227,168.73,1470.585,168.73,3568.62,168.73,1450.977
1583,168.749,1431.369,168.749,3588.227,168.749,1450.977,168.749,3588.227,168.749,3588.227,168.749,1450.977,168.749,3588.227,168.749,1450.977
1584,168.767,1431.369,168.767,3607.835,168.767,1450.977,168.767,3588.227,168.767,3607.835,168.767,1450.977,168.767,3588.227,168.767,1450.977
1585,168.786,1450.977,168.786,3607.835,168.786,1431.369,168.786,3588.227,168.786,3588.227,168.786,1450.977,168.786,3588.227,168.786,1450.977
1586,168.804,1431.369,168.804,3607.835,168.804,1450.977,168.804,3607.835,168.804,3607.835,168.804,1450.977,168.804,3588.227,168.804,1450.977
1587,168.823,1431.369,168.823,3607.835,168.823,1431.369,168.823,3588.227,168.823,3588.227,168.823,1450.977,168.823,3588.227,168.823,1450.977
1588,168.841,1431.369,168.841,3607.835,168.841,1431.369,168.841,3588.227,168.841,3588.227,168.841,1450.977,168.841,3588.227,168.841,1450.977
1589,168.859,1450.977,168.859,3607.835,168.859,1431.369,168.859,3588.227,168.859,3607.835,168.859,1450.977,168.859,3588.227,168.859,1450.977
1590,168.878,1431.369,168.878,3607.835,168.878,1431.369,168.878,3588.227,168.878,3588.227,168.878,1450.977,168.878,3588.227,168.878,1450.977
1591,168.896,1431.369,168.896,3607.835,168.896,1431.369,168.896,3588.227,168.896,3588.227,168.896,1450.977,168.896,3588.227,168.896,1450.977
1592,168.915,1431.369,168.915,3588.227,168.915,1431.369,168.915,3607.835,168.915,3607.835,168.915,1450.977,168.915,3588.227,168.915,1431.369
1593,168.933,1431.369,168.933,3607.835,168.933,1450.977,168.933,3607.835,168.933,3607.835,168.933,1450.977,168.933,3588.227,168.933,1431.369
1594,168.952,1431.369,168.952,3607.835,168.952,1450.977,168.952,3607.835,168.952,3607.835,168.952,1450.977,168.952,3588.227,168.952,1431.369
1595,168.97,1431.369,168.97,3607.835,168.97,1431.369,168.97,3607.835,168.97,3607.835,168.97,1450.977,168.97,3588.227,168.97,1450.977
1596,168.988,1431.369,168.988,3607.835,168.988,1450.977,168.988,3588.227,168.988,3607.835,168.988,1450.977,168.988,3588.227,168.988,1431.369
1597,169.007,1431.369,169.007,3607.835,169.007,1450.977,169.007,3607.835,169.007,3607.835,169.007,1450.977,169.007,3588.227,169.007,1450.977
1598,169.025,1431.369,169.025,3607.835,169.025,1450.977,169.025,3588.227,169.025,3607.835,169.025,1450.977,169.025,3588.227,169.025,1450.977
1599,169.044,1431.369,169.044,3588.227,169.044,1450.977,169.044,3607.835,169.044,3607.835,169.044,1450.977,169.044,3588.227,169.044,1431.369
1600,169.062,1431.369,169.062,3607.835,169.062,1450.977,169.062,3588.227,169.062,3607.835,169.062,1450.977,169.062,3588.227,169.062,1431.369
1601,169.081,1431.369,169.081,3588.227,169.081,1450.977,169.081,3607.835,169.081,3607.835,169.081,1450.977,169.081,3588.227,169.081,1431.369
1602,169.099,1431.369,169.099,3588.227,169.099,1450.977,169.099,3588.227,169.099,3607.835,169.099,1450.977,169.099,3588.227,169.099,1450.977
1603,169.117,1431.369,169.117,3607.835,169.117,1450.977,169.117,3588.227,169.117,3588.227,169.117,1450.977,169.117,3588.227,169.117,1450.977
1604,169.136,1431.369,169.136,3607.835,169.136,1450.977,169.136,3607.835,169.136,3607.835,169.136,1450.977,169.136,3588.227,169.136,1450.977
1605,169.154,1431.369,169.154,3588.227,169.154,1450.977,169.154,3588.227,169.154,3607.835,169.154,1450.977,169.154,3588.227,169.154,1450.977
1606,169.173,1431.369,169.173,3588.227,169.173,1431.369,169.173,3588.227,169.173,3588.227,169.173,1450.977,169.173,3588.227,169.173,1450.977
1607,169.191,1431.369,169.191,3607.835,169.191,1450.977,169.191,3607.835,169.191,3607.835,169.191,1450.977,169.191,3568.62,169.191,1450.977
1608,169.21,1450.977,169.21,3607.835,169.21,1450.977,169.21,3588.227,169.21,3607.835,169.21,1450.977,169.21,3588.227,169.21,1450.977
1609,169.228,1431.369,169.228,3607.835,169.228,1450.977,169.228,3588.227,169.228,3588.227,169.228,1431.369,169.228,3588.227,169.228,1450.977
1610,169.247,1431.369,169.247,3607.835,169.247,1431.369,169.247,3588.227,169.247,3588.227,169.247,1450.977,169.247,3588.227,169.247,1450.977
1611,169.265,1450.977,169.265,3588.227,169.265,1450.977,169.265,3607.835,169.265,3588.227,169.265,1431.369,169.265,3588.227,169.265,1450.977
