Index,Time,4ES_1,4PF_1
10333,190.458,2882.346,2156.858
10334,190.476,2882.346,2156.858
10335,190.495,2882.346,2156.858
10336,190.513,2862.739,2156.858
10337,190.532,2882.346,2176.466
10338,190.55,2882.346,2156.858
10339,190.568,2745.092,2156.858
10340,190.587,2529.406,2196.073
10341,190.605,2529.406,2254.897
10342,190.624,2529.406,2333.328
10343,190.642,2509.798,2431.367
10344,190.661,2509.798,2490.19
10345,190.679,2509.798,2529.406
10346,190.697,2509.798,2549.014
10347,190.716,2529.406,2509.798
10348,190.734,2509.798,2509.798
10349,190.753,2509.798,2509.798
10350,190.771,2509.798,2509.798
10351,190.79,2529.406,2509.798
10352,190.808,2509.798,2529.406
10353,190.826,2509.798,2529.406
10354,190.845,2509.798,2509.798
10355,190.863,2509.798,2529.406
10356,190.882,2509.798,2529.406
10357,190.9,2529.406,2509.798
10358,190.919,2529.406,2529.406
10359,190.937,2509.798,2509.798
10360,190.956,2509.798,2509.798
10361,190.974,2509.798,2529.406
10362,190.992,2529.406,2509.798
10363,191.011,2509.798,2529.406
10364,191.029,2509.798,2529.406
10365,191.048,2509.798,2529.406
10366,191.066,2529.406,2529.406
10367,191.085,2509.798,2509.798
10368,191.103,2529.406,2509.798
10369,191.121,2509.798,2529.406
10370,191.14,2529.406,2529.406
10371,191.158,2509.798,2509.798
10372,191.177,2529.406,2509.798
10373,191.195,2529.406,2509.798
10374,191.214,2509.798,2529.406
10375,191.232,2509.798,2529.406
10376,191.25,2509.798,2529.406
10377,191.269,2509.798,2529.406
10378,191.287,2509.798,2529.406
10379,191.306,2509.798,2529.406
10380,191.324,2509.798,2509.798
10381,191.343,2509.798,2529.406
10382,191.361,2509.798,2529.406
10383,191.379,2509.798,2509.798
10384,191.398,2509.798,2529.406
10385,191.416,2509.798,2509.798
10386,191.435,2529.406,2529.406
10387,191.453,2529.406,2509.798
10388,191.472,2509.798,2509.798
10389,191.49,2509.798,2509.798
10390,191.508,2509.798,2509.798
10391,191.527,2509.798,2529.406
10392,191.545,2509.798,2509.798
10393,191.564,2509.798,2529.406
10394,191.582,2509.798,2529.406
10395,191.601,2509.798,2529.406
10396,191.619,2529.406,2529.406
10397,191.637,2529.406,2509.798
10398,191.656,2509.798,2509.798
10399,191.674,2509.798,2529.406
10400,191.693,2509.798,2529.406
10401,191.711,2529.406,2529.406
10402,191.73,2529.406,2509.798
10403,191.748,2529.406,2509.798
10404,191.767,2509.798,2529.406
10405,191.785,2509.798,2509.798
10406,191.803,2509.798,2529.406
10407,191.822,2529.406,2509.798
10408,191.84,2509.798,2529.406
10409,191.859,2529.406,2509.798
10410,191.877,2529.406,2529.406
10411,191.896,2529.406,2509.798
10412,191.914,2509.798,2509.798
10413,191.932,2509.798,2529.406
10414,191.951,2529.406,2529.406
10415,191.969,2529.406,2529.406
10416,191.988,2529.406,2509.798
10417,192.006,2529.406,2529.406
10418,192.025,2509.798,2509.798
10419,192.043,2529.406,2529.406
10420,192.061,2529.406,2509.798
10421,192.08,2509.798,2529.406
10422,192.098,2529.406,2529.406
10423,192.117,2529.406,2509.798
10424,192.135,2509.798,2529.406
10425,192.154,2529.406,2509.798
10426,192.172,2509.798,2509.798
10427,192.19,2529.406,2509.798
10428,192.209,2509.798,2529.406
10429,192.227,2509.798,2509.798
10430,192.246,2529.406,2529.406
10431,192.264,2529.406,2509.798
10432,192.283,2529.406,2509.798
10433,192.301,2509.798,2509.798
10434,192.32,2509.798,2509.798
10435,192.338,2529.406,2529.406
10436,192.356,2529.406,2509.798
10437,192.375,2509.798,2509.798
10438,192.393,2529.406,2509.798
10439,192.412,2509.798,2509.798
10440,192.43,2529.406,2509.798
10441,192.449,2529.406,2529.406
10442,192.467,2529.406,2509.798
10443,192.485,2529.406,2509.798
10444,192.504,2529.406,2529.406
10445,192.522,2529.406,2509.798
10446,192.541,2529.406,2509.798
10447,192.559,2529.406,2509.798
10448,192.578,2509.798,2509.798
10449,192.596,2509.798,2509.798
10450,192.614,2529.406,2509.798
10451,192.633,2529.406,2529.406
10452,192.651,2529.406,2529.406
10453,192.67,2509.798,2529.406
10454,192.688,2509.798,2529.406
10455,192.707,2529.406,2529.406
10456,192.725,2529.406,2509.798
10457,192.743,2509.798,2509.798
10458,192.762,2509.798,2529.406
10459,192.78,2509.798,2529.406
10460,192.799,2529.406,2509.798
10461,192.817,2509.798,2509.798
10462,192.836,2509.798,2529.406
10463,192.854,2509.798,2529.406
10464,192.872,2509.798,2529.406
10465,192.891,2509.798,2529.406
10466,192.909,2509.798,2509.798
10467,192.928,2509.798,2529.406
10468,192.946,2509.798,2509.798
10469,192.965,2509.798,2529.406
10470,192.983,2529.406,2529.406
10471,193.001,2509.798,2509.798
10472,193.02,2509.798,2509.798
10473,193.038,2509.798,2529.406
10474,193.057,2529.406,2529.406
10475,193.075,2509.798,2529.406
10476,193.094,2509.798,2529.406
10477,193.112,2509.798,2529.406
10478,193.131,2509.798,2529.406
10479,193.149,2509.798,2509.798
10480,193.167,2509.798,2529.406
10481,193.186,2509.798,2509.798
10482,193.204,2529.406,2529.406
10483,193.223,2509.798,2529.406
10484,193.241,2529.406,2509.798
10485,193.26,2509.798,2509.798
10486,193.278,2529.406,2509.798
10487,193.296,2509.798,2529.406
10488,193.315,2509.798,2529.406
10489,193.333,2529.406,2509.798
10490,193.352,2529.406,2529.406
10491,193.37,2509.798,2529.406
10492,193.389,2509.798,2529.406
10493,193.407,2529.406,2529.406
10494,193.425,2509.798,2529.406
10495,193.444,2509.798,2509.798
10496,193.462,2529.406,2529.406
10497,193.481,2509.798,2529.406
10498,193.499,2509.798,2509.798
10499,193.518,2509.798,2509.798
10500,193.536,2529.406,2509.798
10501,193.554,2509.798,2529.406
10502,193.573,2509.798,2529.406
10503,193.591,941.174,2529.406
10504,193.61,725.489,2568.622
10505,193.628,705.881,2627.445
10506,193.647,705.881,2725.484
10507,193.665,705.881,2823.523
10508,193.683,705.881,2921.562
10509,193.702,705.881,3039.209
10510,193.72,705.881,3156.856
10511,193.739,705.881,3274.502
10512,193.757,705.881,3392.149
10513,193.776,705.881,3509.796
10514,193.794,705.881,3627.443
10515,193.812,705.881,3745.09
10516,193.831,705.881,3862.737
10517,193.849,705.881,3999.991
10518,193.868,705.881,4117.638
10519,193.886,705.881,4215.677
10520,193.905,705.881,4294.108
10521,193.923,705.881,4333.324
10522,193.942,705.881,4313.716
10523,193.96,705.881,4313.716
10524,193.978,705.881,4313.716
10525,193.997,705.881,4313.716
10526,194.015,705.881,4313.716
10527,194.034,705.881,4313.716
10528,194.052,725.489,4333.324
10529,194.071,725.489,4313.716
10530,194.089,705.881,4333.324
10531,194.107,705.881,4313.716
10532,194.126,705.881,4313.716
10533,194.144,725.489,4313.716
10534,194.163,725.489,4313.716
10535,194.181,705.881,4313.716
10536,194.2,705.881,4313.716
10537,194.218,705.881,4313.716
10538,194.236,705.881,4313.716
10539,194.255,705.881,4313.716
10540,194.273,705.881,4313.716
10541,194.292,705.881,4313.716
10542,194.31,705.881,4313.716
10543,194.329,705.881,4313.716
10544,194.347,705.881,4313.716
10545,194.365,705.881,4313.716
10546,194.384,705.881,4313.716
10547,194.402,705.881,4313.716
10548,194.421,705.881,4313.716
10549,194.439,705.881,4313.716
10550,194.458,705.881,4333.324
10551,194.476,725.489,4313.716
10552,194.494,725.489,4313.716
10553,194.513,705.881,4313.716
10554,194.531,705.881,4313.716
10555,194.55,705.881,4333.324
10556,194.568,725.489,4313.716
10557,194.587,1843.133,4313.716
10558,194.605,2509.798,4274.5
10559,194.623,2509.798,4215.677
10560,194.642,2509.798,4117.638
10561,194.66,2529.406,4019.599
10562,194.679,2529.406,3901.952
10563,194.697,2529.406,3764.698
10564,194.716,2509.798,3647.051
10565,194.734,2529.406,3509.796
10566,194.753,2509.798,3372.542
10567,194.771,2509.798,3235.287
10568,194.789,2509.798,3098.032
10569,194.808,2509.798,2960.778
10570,194.826,2509.798,2823.523
10571,194.845,2509.798,2686.269
10572,194.863,2509.798,2568.622
10573,194.882,2529.406,2509.798
10574,194.9,2529.406,2490.19
10575,194.918,2509.798,2509.798
10576,194.937,2529.406,2529.406
10577,194.955,2529.406,2529.406
10578,194.974,2509.798,2509.798
10579,194.992,2529.406,2529.406
10580,195.011,2509.798,2529.406
10581,195.029,2509.798,2529.406
10582,195.047,2509.798,2509.798
10583,195.066,2529.406,2509.798
10584,195.084,2509.798,2529.406
10585,195.103,2509.798,2509.798
10586,195.121,2529.406,2509.798
10587,195.14,2509.798,2509.798
10588,195.158,2509.798,2509.798
10589,195.176,2509.798,2529.406
10590,195.195,2509.798,2509.798
10591,195.213,2529.406,2509.798
10592,195.232,2509.798,2509.798
10593,195.25,2509.798,2529.406
10594,195.269,2509.798,2529.406
10595,195.287,2529.406,2529.406
10596,195.305,2509.798,2529.406
10597,195.324,2529.406,2509.798
10598,195.342,2509.798,2529.406
10599,195.361,2529.406,2529.406
10600,195.379,2509.798,2529.406
10601,195.398,2529.406,2529.406
10602,195.416,2509.798,2529.406
10603,195.434,2509.798,2509.798
10604,195.453,2509.798,2529.406
10605,195.471,2509.798,2529.406
10606,195.49,2529.406,2509.798
10607,195.508,2509.798,2509.798
10608,195.527,2529.406,2509.798
10609,195.545,2509.798,2529.406
10610,195.564,2529.406,2529.406
10611,195.582,2509.798,2529.406
10612,195.6,2509.798,2529.406
10613,195.619,2529.406,2529.406
10614,195.637,2509.798,2529.406
10615,195.656,2509.798,2529.406
10616,195.674,2509.798,2529.406
10617,195.693,2509.798,2529.406
10618,195.711,2509.798,2529.406
10619,195.729,2509.798,2529.406
10620,195.748,2509.798,2529.406
10621,195.766,2509.798,2529.406
10622,195.785,2529.406,2529.406
10623,195.803,2509.798,2529.406
10624,195.822,2509.798,2529.406
10625,195.84,2509.798,2529.406
10626,195.858,2509.798,2529.406
10627,195.877,2509.798,2529.406
10628,195.895,2509.798,2529.406
10629,195.914,2509.798,2509.798
10630,195.932,2509.798,2529.406
10631,195.951,2509.798,2529.406
10632,195.969,2509.798,2529.406
10633,195.987,2509.798,2509.798
10634,196.006,2509.798,2529.406
10635,196.024,2509.798,2529.406
10636,196.043,2509.798,2529.406
10637,196.061,2509.798,2529.406
10638,196.08,2529.406,2529.406
10639,196.098,2509.798,2529.406
10640,196.116,2509.798,2529.406
10641,196.135,2529.406,2529.406
10642,196.153,2509.798,2529.406
10643,196.172,2509.798,2509.798
10644,196.19,2509.798,2509.798
10645,196.209,2509.798,2509.798
10646,196.227,2509.798,2529.406
10647,196.245,2509.798,2529.406
10648,196.264,2509.798,2529.406
10649,196.282,2529.406,2509.798
10650,196.301,2490.19,2529.406
10651,196.319,2509.798,2529.406
10652,196.338,2509.798,2529.406
10653,196.356,2509.798,2529.406
10654,196.375,2509.798,2509.798
10655,196.393,2509.798,2529.406
10656,196.411,2509.798,2509.798
10657,196.43,2509.798,2529.406
10658,196.448,2509.798,2529.406
10659,196.467,2509.798,2529.406
10660,196.485,2509.798,2509.798
10661,196.504,2509.798,2509.798
10662,196.522,2509.798,2529.406
10663,196.54,2509.798,2529.406
10664,196.559,2509.798,2529.406
10665,196.577,2509.798,2529.406
10666,196.596,2529.406,2529.406
10667,196.614,2509.798,2529.406
10668,196.633,2509.798,2529.406
10669,196.651,2509.798,2529.406
10670,196.669,2529.406,2529.406
10671,196.688,2529.406,2529.406
10672,196.706,2529.406,2529.406
10673,196.725,2509.798,2529.406
10674,196.743,2509.798,2529.406
10675,196.762,2509.798,2529.406
10676,196.78,2509.798,2529.406
10677,196.798,2529.406,2529.406
10678,196.817,2509.798,2529.406
10679,196.835,2509.798,2529.406
10680,196.854,2509.798,2529.406
10681,196.872,2529.406,2529.406
10682,196.891,2509.798,2529.406
10683,196.909,2509.798,2509.798
10684,196.927,2509.798,2529.406
10685,196.946,2509.798,2509.798
10686,196.964,2529.406,2509.798
10687,196.983,2509.798,2529.406
10688,197.001,2529.406,2509.798
10689,197.02,2509.798,2509.798
10690,197.038,2509.798,2509.798
10691,197.057,2509.798,2529.406
10692,197.075,2529.406,2529.406
10693,197.093,2529.406,2509.798
10694,197.112,2509.798,2509.798
10695,197.13,2509.798,2509.798
10696,197.149,2509.798,2529.406
10697,197.167,2529.406,2529.406
10698,197.186,2529.406,2509.798
10699,197.204,2529.406,2509.798
10700,197.222,2509.798,2509.798
10701,197.241,2509.798,2529.406
10702,197.259,2529.406,2529.406
10703,197.278,2529.406,2529.406
10704,197.296,2529.406,2509.798
10705,197.315,2509.798,2529.406
10706,197.333,2509.798,2529.406
10707,197.351,2509.798,2529.406
10708,197.37,2509.798,2529.406
10709,197.388,2509.798,2529.406
10710,197.407,2529.406,2529.406
10711,197.425,2529.406,2509.798
10712,197.444,2509.798,2509.798
10713,197.462,2509.798,2529.406
10714,197.48,2509.798,2509.798
10715,197.499,2509.798,2529.406
10716,197.517,2529.406,2509.798
10717,197.536,2529.406,2529.406
10718,197.554,2509.798,2529.406
10719,197.573,2509.798,2529.406
10720,197.591,4078.422,2529.406
10721,197.609,4313.716,2470.583
10722,197.628,4333.324,2411.759
10723,197.646,4333.324,2333.328
10724,197.665,4313.716,2254.897
10725,197.683,4333.324,2156.858
10726,197.702,4333.324,2039.211
10727,197.72,4333.324,1921.564
10728,197.739,4333.324,1803.918
10729,197.757,4333.324,1705.879
10730,197.775,4333.324,1588.232
10731,197.794,4333.324,1490.193
10732,197.812,4333.324,1372.546
10733,197.831,4333.324,1254.899
10734,197.849,4333.324,1137.252
10735,197.868,4333.324,1019.606
10736,197.886,4313.716,921.567
10737,197.904,4333.324,803.92
10738,197.923,4333.324,745.096
10739,197.941,4333.324,705.881
10740,197.96,4333.324,705.881
10741,197.978,4333.324,725.489
10742,197.997,4333.324,725.489
10743,198.015,4333.324,725.489
10744,198.033,4333.324,725.489
10745,198.052,4333.324,725.489
10746,198.07,4313.716,725.489
10747,198.089,4333.324,725.489
10748,198.107,4313.716,725.489
10749,198.126,4333.324,725.489
10750,198.144,4333.324,705.881
10751,198.162,4313.716,725.489
10752,198.181,4333.324,725.489
10753,198.199,4333.324,725.489
10754,198.218,4333.324,725.489
10755,198.236,4333.324,725.489
10756,198.255,4333.324,725.489
10757,198.273,4333.324,725.489
10758,198.291,4333.324,725.489
10759,198.31,4333.324,725.489
10760,198.328,4333.324,725.489
10761,198.347,4333.324,725.489
10762,198.365,4333.324,725.489
10763,198.384,4333.324,725.489
10764,198.402,4333.324,725.489
10765,198.42,4313.716,725.489
10766,198.439,4333.324,725.489
10767,198.457,4333.324,725.489
10768,198.476,4333.324,725.489
10769,198.494,4333.324,725.489
10770,198.513,4333.324,725.489
10771,198.531,4333.324,725.489
10772,198.55,4333.324,725.489
10773,198.568,4333.324,725.489
10774,198.586,3235.287,725.489
10775,198.605,2529.406,764.704
10776,198.623,2509.798,823.528
10777,198.642,2529.406,921.567
10778,198.66,2529.406,1039.213
10779,198.679,2509.798,1156.86
10780,198.697,2509.798,1294.115
10781,198.715,2509.798,1431.369
10782,198.734,2529.406,1568.624
10783,198.752,2529.406,1705.879
10784,198.771,2529.406,1843.133
10785,198.789,2509.798,1999.996
10786,198.808,2509.798,2137.25
10787,198.826,2509.798,2294.113
10788,198.844,2509.798,2431.367
10789,198.863,2529.406,2509.798
10790,198.881,2509.798,2549.014
10791,198.9,2529.406,2529.406
10792,198.918,2509.798,2529.406
10793,198.937,2529.406,2509.798
10794,198.955,2509.798,2509.798
10795,198.973,2509.798,2509.798
10796,198.992,2509.798,2509.798
10797,199.01,2509.798,2529.406
10798,199.029,2529.406,2529.406
10799,199.047,2529.406,2529.406
10800,199.066,2509.798,2509.798
10801,199.084,2509.798,2509.798
10802,199.102,2509.798,2509.798
10803,199.121,2509.798,2509.798
10804,199.139,2529.406,2529.406
10805,199.158,2529.406,2509.798
10806,199.176,2529.406,2509.798
10807,199.195,2509.798,2509.798
10808,199.213,2509.798,2509.798
10809,199.231,2509.798,2509.798
10810,199.25,2529.406,2509.798
10811,199.268,2529.406,2509.798
10812,199.287,2509.798,2509.798
10813,199.305,2509.798,2529.406
10814,199.324,2509.798,2529.406
10815,199.342,2509.798,2529.406
10816,199.361,2509.798,2509.798
10817,199.379,2529.406,2509.798
10818,199.397,2509.798,2529.406
10819,199.416,2509.798,2509.798
10820,199.434,2509.798,2529.406
10821,199.453,2509.798,2529.406
10822,199.471,2509.798,2509.798
10823,199.49,2509.798,2529.406
10824,199.508,2509.798,2509.798
10825,199.526,2509.798,2529.406
10826,199.545,2509.798,2529.406
10827,199.563,2509.798,2529.406
10828,199.582,2529.406,2509.798
10829,199.6,2529.406,2529.406
10830,199.619,2529.406,2509.798
10831,199.637,2529.406,2509.798
10832,199.655,2509.798,2509.798
10833,199.674,2509.798,2509.798
10834,199.692,2509.798,2529.406
10835,199.711,2509.798,2509.798
10836,199.729,2529.406,2509.798
10837,199.748,2509.798,2509.798
10838,199.766,2529.406,2509.798
10839,199.784,2509.798,2509.798
10840,199.803,2509.798,2529.406
10841,199.821,2529.406,2509.798
10842,199.84,2509.798,2509.798
10843,199.858,2509.798,2509.798
10844,199.877,2509.798,2509.798
10845,199.895,2509.798,2509.798
10846,199.913,2529.406,2529.406
10847,199.932,2509.798,2509.798
10848,199.95,2509.798,2509.798
10849,199.969,2509.798,2509.798
10850,199.987,2509.798,2509.798
10851,200.006,2529.406,2529.406
10852,200.024,2529.406,2529.406
10853,200.042,2509.798,2509.798
10854,200.061,2509.798,2509.798
10855,200.079,2529.406,2509.798
10856,200.098,2509.798,2529.406
10857,200.116,2529.406,2509.798
10858,200.135,2509.798,2509.798
10859,200.153,2509.798,2529.406
10860,200.172,2509.798,2509.798
10861,200.19,2509.798,2529.406
10862,200.208,2529.406,2509.798
10863,200.227,2509.798,2529.406
10864,200.245,2509.798,2509.798
10865,200.264,2529.406,2529.406
10866,200.282,2509.798,2509.798
10867,200.301,2509.798,2509.798
10868,200.319,2509.798,2529.406
10869,200.337,2529.406,2509.798
10870,200.356,2529.406,2509.798
10871,200.374,2509.798,2509.798
10872,200.393,2529.406,2529.406
10873,200.411,2529.406,2529.406
10874,200.43,2529.406,2529.406
10875,200.448,2509.798,2529.406
10876,200.466,2509.798,2509.798
10877,200.485,2509.798,2529.406
10878,200.503,2509.798,2509.798
10879,200.522,2509.798,2529.406
10880,200.54,2509.798,2509.798
10881,200.559,2509.798,2509.798
10882,200.577,2529.406,2529.406
10883,200.595,2529.406,2509.798
10884,200.614,2509.798,2509.798
10885,200.632,2509.798,2529.406
10886,200.651,2509.798,2509.798
10887,200.669,2509.798,2509.798
10888,200.688,2509.798,2529.406
10889,200.706,2529.406,2509.798
10890,200.724,2509.798,2529.406
10891,200.743,2509.798,2509.798
10892,200.761,2509.798,2529.406
10893,200.78,2509.798,2509.798
10894,200.798,2529.406,2509.798
10895,200.817,2509.798,2529.406
10896,200.835,2509.798,2509.798
10897,200.854,2529.406,2529.406
10898,200.872,2509.798,2509.798
10899,200.89,2529.406,2529.406
10900,200.909,2509.798,2529.406
